% Model:              g01-compact.mph
% Version:            COMSOL 5.4.0.388
% Date:               Aug 16 2019, 21:21
% Dimension:          3
% Nodes:              6154
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
-0.3968470589771693       0.30415853067302107      0.09230187322980554      0.602656799015748
-0.40264645519674924      0.2964385806832373       0.15867968212021943      0.607189712372317
-0.3647606985763287       0.34197899463871856      0.07626960886881196      0.5553834067708278
-0.3820267972234273       0.32257638816753215      0.0669967225672472       0.5814991259040894
-0.3805173643661213       0.32435556942321875      0.1015747595313704       0.5779464708293713
-0.36570964044987525      0.34096401405723586      0.048158016679754834     0.557554471429899
-0.2570033541374694       0.4288930822035843       -0.029475444580489785    0.39300866839265575
-0.2572476848383702       0.42874657858144893      -0.060727389096873474    0.39295668688311114
-0.27929765815345187      0.4147201684871349       -0.04348694753634663     0.4268280649001677
-0.18183413104632165      0.46576426310595054      -0.17286487393189998     0.2748259304006809
-0.15961387799395968      0.4738390126949546       -0.1575933846566886      0.24174726414043568
-0.15857697805461204      0.4741870327529709       -0.18791630273507598     0.2390889389017803
-0.1848297137959714       0.46458365974073956      -0.14153930535789777     0.2805178792522108
-0.08125016500818169      0.4933542446215936       -0.2031250000000001      0.12211882447891194
-0.10653697576085991      0.48851803732895055      -0.21945939020987526     0.15965488653779467
-0.10795913392963563      0.4882057203691524       -0.1875000000000001      0.1627168755588758
-0.13292514610262812      0.48200716336336225      -0.2028696104067318      0.19985935415385225
-0.13397921387220887      0.4817152377184937       -0.17254669232834435     0.2024683066290997
-0.47768113497082515      0.14771842570574711      0.42383879859505236      0.6506026973742337
-0.4839378457479738       0.12571460318041938      0.44386991016608257      0.6471992261152416
-0.4751329722301739       0.15571980830877225      0.4455028240378709       0.6344800889565172
-0.4704916298565074       0.16922655298435665      0.42175588376392614      0.6423603203563503
-0.4854701471398128       0.11965764865871897      0.49999999999999994      0.5819452137592422
-0.48831331583139576      0.10747141751064576      0.4711184981471471       0.6281543100731778
-0.49180974422030155      0.09012746953743139      0.5                      0.5886025776806405
-0.4806402708976414       0.13778581201067802      0.47275141201893545      0.6178455862843116
-0.46750758878736054      0.1773022252231467       0.49999999999999994      0.5597789937532281
-0.4714440717159279       0.16655475749406573      0.47275141201893545      0.6068249527272401
-0.47736037098383965      0.14875151212748547      0.49999999999999994      0.5714270318768347
-0.2785030184349674       0.4152542217998659       -0.012838010376757247    0.42590707435184794
-0.3000469432546424       0.399964788254598        -0.026849513332614094    0.4586152277431607
-0.2992805198627031       0.400538600425365        0.00379942382697529      0.4575611216954112
-0.317978529552689        0.3858622224881696       -0.00684377485334392     0.4859528901623338
-0.33608131588076673      0.3702017681155133       0.01124904407347782      0.5133743018072243
-0.3362047014507066       0.3700897171260521       0.03998506168061866      0.5132844176150123
-0.31810713643438143      0.3857562050693648       0.021892242753796975     0.48607141497470807
-0.3517532676060766       0.3553443945364101       0.030015743085658242     0.5368509286157822
-0.3507644169360047       0.35632053520888274      0.058127335274715364     0.5348699280871502
-0.37144471046372635      0.3347070765139549       0.18123145448953482      0.559246182602374
-0.38370249041351734      0.3205813451379612       0.15405568234173184      0.5795716372682054
-0.39127833227816883      0.3112896829154717       0.1858554542680224       0.5880893209271774
-0.465892300404959        0.18150582476431842      0.446241019150191        0.6219499131052522
-0.46161558153081866      0.19212249969216016      0.47348960713125554      0.5946596664368886
-0.4552533764684637       0.20674709965090993      0.4469792142625111       0.6075665417763229
-0.46051825346815806      0.19473812729570278      0.42249407887624635      0.6288219072774048
-0.45410418929612484      0.20925913424199488      0.39601183673769436      0.6325131688414857
-0.44846074088858023      0.22109492052434337      0.4204969721239591       0.6138370097416671
-0.4412160571295441       0.235219877839988        0.3940147299854071       0.6159786088226409
-0.45524083761187994      0.206774707762903        0.356777976541213        0.6481865989793829
-0.46051234838419336      0.19475209109448685      0.37739346001559726      0.6483977785189267
-0.44845403661639366      0.22110851870170506      0.37539635326331         0.6327199154972121
-0.46613451526815186      0.1808828728092439       0.35056954954487884      0.66502617404542
-0.4561509427050074       0.20475916943896078      0.33065164743202624      0.6569860519020307
-0.44364006165604625      0.23061547149707773      0.34592197734081953      0.6354434761061443
-0.43610299362799065      0.24456937451100608      0.3645403540629166       0.6194083265390526
-0.4307918407969375       0.2538077814070838       0.33506597814042616      0.6204939806134085
-0.44465572716239815      0.22865100984180875      0.31979564823163287      0.6437115365853845
-0.43361546790158717      0.24895305982551738      0.30134994829038253      0.6323918230083979
-0.4077163630350538       0.2894259271618011       0.28151781821740207      0.5993779500879243
-0.42265929441444594      0.2671312801696625       0.2745758683288705       0.6219850905035234
-0.41963217828252775      0.2718617938399231       0.3082918981789141       0.6110972626821775
-0.4123543452693521       0.2827788781671714       0.2596775433491533       0.6096835064552983
-0.4039938686359199       0.2945996505506805       0.23675164981635288      0.6009169050168783
-0.3991653719017923       0.3011096243471866       0.2585919246846017       0.5907955129721559
-0.39027967544812286      0.31254083722308657      0.2356660311518013       0.5811122119057015
-0.4001674884593314       0.2997765520853004       0.21307274259915565      0.5983084781374046
-0.3810234186559547       0.3237609526112269       0.20844874282066805      0.5707339524513111
3.0616169978683836E-17    0.5                      -0.2812500000000001      2.5995254050202314E-6
-0.027190603263849984     0.4992601236771748       -0.2656250000000001      0.04028211971340062
3.061616997868383E-17     0.5                      -0.25000000000000006     -1.8944868309997814E-5
-0.027190603263849984     0.4992601236771748       -0.2343750000000001      0.0406055633310964
-0.21082506700219028      0.45337930160465195      -0.06250000000000011     0.32205176294436205
-0.21016881906599455      0.4536838849820492       -0.09399261302955353     0.3204375729099299
-0.23448604891844843      0.4416064909652201       -0.07723966680662864     0.3578948545806191
-0.23423439465980653      0.4417400234961215       -0.04598772229024495     0.35804601206104725
-0.18518594415245032      0.4644417790082688       -0.10961761302955353     0.2819612503381547
-0.1603404551319653       0.473593642744573        -0.09375000000000006     0.2443901384259138
-0.15997721360592884      0.4737164670210262       -0.1256716923283443      0.243194006178598
-0.1858577846155774       0.4641733338934817       -0.07812500000000011     0.28364194001214016
-0.05430073579346698      0.49704268437659166      -0.1875000000000001      0.08183684867013662
-0.08125016500818169      0.4933542446215936       -0.1718750000000001      0.12275445911014067
-0.05430073579346698      0.49704268437659166      -0.1562500000000001      0.08222641667628831
3.061616997868383E-17     0.5                      -0.21875000000000006     -9.181513497948041E-6
-0.027190603263849984     0.4992601236771748       -0.2031250000000001      0.04085501406162327
3.061616997868383E-17     0.5                      -0.18750000000000006     -1.3237661698224842E-5
-0.027190603263849984     0.4992601236771748       -0.1718750000000001      0.041071173336071756
-0.35116775720229726      0.355923034238455        0.12891306499569122      0.5327194586863571
-0.3580321179845208       0.34901719512298846      0.10259133693225153      0.5443025492159065
-0.3741289799240024       0.3317039438731855       0.1278964875948101       0.567068415558242
-0.36146192582640974      0.34546385654343503      0.15507225974261307      0.5464562919564595
-0.3327986989126096       0.37315549842133405      0.08554212125006544      0.5069844361710285
-0.349127873211678        0.35792419329613706      0.08090586505943875      0.5317385558079282
-0.34209175337626846      0.36465494960572015      0.10722759312287833      0.5201655645804867
-0.3345052124827915       0.37162650984804957      0.06276359146534205      0.5102440494780633
-0.2775199241720219       0.4159118797143876       0.01768537336233622      0.4243666824817759
-0.25497132593033905      0.43010420011123446      0.03157132289769715      0.3898802595995398
-0.25598805628247634      0.4294998428878871       0.0010479391586036835    0.3915801362329885
-0.23423439465980653      0.4417400234961215       -0.014737722290244892    0.3583123618391397
-0.21082506700219028      0.45337930160465195      0                        0.32252300682176077
-0.21082506700219028      0.45337930160465195      -0.031250000000000056    0.32240845798649465
-0.23318877010829883      0.44229288655299326      0.01578566144884852      0.35671592240020006
-0.10795913392963563      0.4882057203691524       -0.1562500000000001      0.16347849446915036
-0.10795913392963563      0.4882057203691524       -0.1250000000000001      0.16407194224904453
-0.08125016500818169      0.4933542446215936       -0.1406250000000001      0.12326026207657073
-0.13397921387220887      0.4817152377184937       -0.14129669232834435     0.20329593702595883
-0.13434859722298056      0.48161234870403535      -0.10937500000000011     0.2044868861020438
-0.44272795832949696      0.23236155245530105      0.49999999999999994      0.5312853234745994
-0.4491733186927105       0.2196436426910115       0.47348960713125554      0.5779897757278762
-0.4559493920624663       0.20520618051296308      0.5000000000000001       0.5467434910995209
-0.27653354941903074      0.41656835699043737      0.04848012031743243      0.42255453641381385
-0.2983305144086519       0.4012466874289047       0.0345941707820715       0.4559226841441139
-0.29737883365266715      0.4019525211954508       0.0653889177371677       0.4539584846070657
-0.3171921082866237       0.38650894742642994      0.052686989708893184     0.48426721055963695
-0.3154175768210744       0.38795844137268315      0.07546551949361657      0.48102516790288086
-0.35110149217830205      0.35598840176355423      0.2321218246485406       0.5240407293551584
-0.3614297683357012       0.34549750007894614      0.2066766395690377       0.5420411207184845
-0.37132658354056036      0.33483812261463786      0.23389392790017094      0.5535641649646178
-0.3515000574635051       0.35559486723398104      0.1803988477306706       0.5296806890415483
-0.34087881423915967      0.3657890567019529       0.2058440328101736       0.5116465642105377
-0.33038267515941033      0.3752962669072416       0.1795662409718065       0.49825644815522735
-0.3409128605657425       0.3657573259702157       0.15423965298374887      0.515822486039747
-0.44233449403533776      0.23310983545638259      0.4466015359657671       0.5910433502136597
-0.4355080102857684       0.24562730503128316      0.4731119288345116       0.5624821448590499
-0.4278906344832852       0.2586689098471087       0.4462238576690233       0.5722043330512258
-0.4347114843514801       0.24703425951258842      0.42011929382721513      0.5956424153586968
-0.4270199000884167       0.2601038348976782       0.3920016087583388       0.5974606132995636
-0.41984935136180673      0.27152628263405765      0.41810617260014693      0.5766854278583091
-0.41142185004927667      0.2841338791873128       0.38998848753127047      0.5768083454297342
-0.42137974952985646      0.2691451405583155       0.3625272328358483       0.5996458424425467
-0.40212897679821336      0.29714017907247414      0.3634364472967141       0.5725801681191572
-0.3924250934232773       0.30984277634266716      0.3368844070621577       0.5660044423257663
-0.41256091715174636      0.28247741438725654      0.33597519260129194      0.5946802538685863
-0.4002009489224549       0.29973188098960485      0.3092011126397799       0.5832749032680185
-0.3907813510711459       0.31191334638807905      0.2825585211191508       0.5747805562922069
-0.3826978327723419       0.3217800006081059       0.31024181554152874      0.5580203747795849
-0.37260759559132356      0.3334120269391203       0.28359922402089965      0.5483345135754468
-0.3815863581399944       0.3230972783566211       0.25963262758635053      0.565128228704423
-0.362030570677587        0.3448678962948867       0.25786052433472006      0.5368349476323762
-0.1603404551319653       0.473593642744573        -0.06250000000000011     0.24487578003092583
-0.1858577846155774       0.4641733338934817       -0.04687500000000011     0.2840745753088623
-0.1603404551319653       0.473593642744573        -0.03125000000000011     0.24513525406709155
-0.1858577846155774       0.4641733338934817       -0.015625000000000056    0.2842873959803407
-0.10795913392963563      0.4882057203691524       -0.09375000000000011     0.16454294959051877
-0.13434859722298056      0.48161234870403535      -0.07812500000000011     0.20497792305633358
-0.10795913392963563      0.4882057203691524       -0.06250000000000011     0.1648799371118174
-0.13434859722298056      0.48161234870403535      -0.04687500000000011     0.20529403716493427
-0.05430073579346698      0.49704268437659166      -0.1250000000000001      0.08250879845021071
-0.08125016500818169      0.4933542446215936       -0.10937500000000011     0.12363438599265952
-0.05430073579346698      0.49704268437659166      -0.09375000000000006     0.08273351241574195
-0.08125016500818169      0.4933542446215936       -0.07812500000000011     0.12393937761650117
3.0616169978683836E-17    0.5                      -0.15625000000000006     1.8987236206515357E-7
-0.027190603263849984     0.4992601236771748       -0.1406250000000001      0.04124785318224681
3.0616169978683836E-17    0.5                      -0.12500000000000006     1.227371815444394E-5
-0.027190603263849984     0.4992601236771748       -0.10937500000000006     0.041374079173455584
-0.31920399467332133      0.38484907403369734      0.10557328855943449      0.4857372944892633
-0.3051987229859505       0.39604764800178405      0.12560445586880342      0.4637210055279245
-0.30130324396361874      0.3990192416124817       0.09549668680298562      0.45903893742044877
-0.328795886890471        0.3766872240518765       0.12725876043224726      0.4991851737241587
-0.31796003423612174      0.38587746322966865      0.15258534842030502      0.48149202009661063
-0.2581108588252781       0.42822749159351897      0.0925524325087348       0.3935198276715886
-0.25654280848839717      0.42916871672209         0.06206187770321603      0.3918406637198365
-0.2780553778110854       0.41555409620208844      0.0789706751229513       0.4242391220334725
-0.28211399614957516      0.41280951197436994      0.10907844418876911      0.4294514092631754
-0.23318877010829883      0.44229288655299326      0.04703566144884863      0.3564331598290481
-0.2108250670021901       0.45337930160465206      0.06250000000000011      0.32204506717667986
-0.21082506700219028      0.45337930160465195      0.03125                  0.3224055006520438
-0.2348049808237152       0.4414369954822259       0.07752621625436751      0.3583752295288527
-0.1603404551319653       0.473593642744573        0                        0.2452453887185651
-0.1858577846155774       0.4641733338934817       0.015625                 0.2842830299111946
-0.1603404551319653       0.473593642744573        0.03125000000000011      0.24517995689062225
-0.18585778461557728      0.46417333389348175      0.04687500000000011      0.28406539698493477
-0.4278899678936102       0.258668498318775        0.49999999999999994      0.5132113502613682
-0.41149175007289845      0.2840322603106948       0.49999999999999994      0.49421454298759987
-0.4198828377954085       0.2714744970063941       0.4731119288345116       0.5416856124088911
-0.2904697421248094       0.40697337616845003      0.1778162979764647       0.4385337937817894
-0.29788432816421395      0.4015780460061965       0.151710376922634        0.4513138134072917
-0.3108300030960677       0.3916435996863712       0.1786912694741356       0.4690374271508231
-0.3308109807612126       0.3749187845491402       0.2836477984838798       0.48747527047061273
-0.3410875914420272       0.3655943858489579       0.25788481156621024      0.5061237729827094
-0.35232105546118214      0.3547814452289164       0.2836235112523897       0.5188463909273278
-0.3166942208505628       0.38691700722487626      0.2571322053769054       0.47029937312297004
-0.3021426521159404       0.39838400792745915      0.23061661226993113      0.4516554411564173
-0.3273092190409254       0.3779797284654555       0.23136921845923586      0.48893393945561925
-0.3164732743179928       0.3870977481753781       0.20509142662086877      0.4753800308173739
-0.2963373192219187       0.40272098683377133      0.20421645512319797      0.44536976399091655
-0.41149192889995756      0.2840323792284821       0.44622385992290003      0.5510632015864096
-0.40272555979569         0.2963311044882871       0.47311193108838834      0.5194309645641476
-0.3935917335053186       0.3083594449928172       0.4462238621767767       0.5278181642912686
-0.4026890077174967       0.2963807737750509       0.41810617485402357      0.5537013825560092
-0.37425536635434387      0.3315613378471257       0.3924477312587592       0.5247177698306329
-0.39355369780077976      0.30840798781376033      0.3912181093950149       0.5517751741815937
-0.3840987817589759       0.32010642894398517      0.419335796717768        0.5279741298611379
-0.38349401016138684      0.3208307095188023       0.3646660691604584       0.5461608987801625
-0.3535533905932739       0.3535533905932736       0.33867160061418644      0.5103036695475603
-0.37362899928063575      0.33226701746720316      0.33777800383817214      0.5391262978569209
-0.3640704729422677       0.34271371541214035      0.3655596659364728       0.5186319017203976
-0.36322013035707285      0.34361480891165186      0.31113541231754305      0.5298520835883507
-0.34234889836185783      0.3644135450150314       0.3111596995490331       0.4997203794497369
-0.10795913392963563      0.4882057203691524       -0.031250000000000056    0.16502784573464513
-0.13434859722298056      0.48161234870403535      -0.015625000000000056    0.20543417969993716
-0.10795913392963563      0.4882057203691524       0                        0.1650864668290641
-0.13434859722298056      0.48161234870403535      0.015625                 0.20544805773944447
-0.05430073579346698      0.49704268437659166      -0.0625                  0.08288164035615467
-0.08125016500818169      0.4933542446215936       -0.046875000000000056    0.12412165408391418
-0.05430073579346698      0.49704268437659166      -0.03125                 0.08298148237805747
-0.08125016500818169      0.4933542446215936       -0.015625                0.12421414794458116
3.0616169978683836E-17    0.5                      -0.09375000000000006     6.338734707120161E-8
-0.027190603263849984     0.4992601236771748       -0.07812500000000006     0.041465301497893514
3.0616169978683836E-17    0.5                      -0.06250000000000004     -3.106302017216881E-6
-0.027190603263849984     0.4992601236771748       -0.046875                0.04152604821687003
-0.25689808138493714      0.42895614668720883      0.14643930581027842      0.3896391423322911
-0.257504727837517        0.42859224811156615      0.1194958691595066       0.39170542806360203
-0.28152965508525585      0.4132082444816135       0.13602188083954092      0.4274278329584299
-0.27390453465280445      0.41830169243816195      0.16212780189337161      0.41453996426064943
-0.20996272804738642      0.4537792996941346       0.1194181825524937       0.3194265212339475
-0.21039399258365005      0.453579505582771        0.0909590912762469       0.3208388593091579
-0.23438524784265577      0.4416599999929095       0.1059853075306143       0.3569986162537409
-0.23376013577437105      0.44199117516388         0.132928744181386        0.3551333347015561
-0.1603404551319653       0.473593642744573        0.0625                   0.24490422152984218
-0.18585778461557728      0.46417333389348175      0.078125                 0.28363763757524957
-0.16034045513196518      0.473593642744573        0.09375                  0.24442547041783594
-0.18541646074666682      0.46434979927225095      0.1065840912762468       0.2823934970765857
-0.10795913392963563      0.4882057203691524       0.03125                  0.16501655663980164
-0.13434859722298056      0.48161234870403535      0.046875                 0.20529574130533923
-0.10795913392963563      0.4882057203691524       0.0625                   0.16483833201423373
-0.13434859722298048      0.48161234870403535      0.078125                 0.2049821666290067
-0.39359143518961126      0.3083591780835975       0.5                      0.4729911610159646
-0.37425483486940486      0.33156086638991616      0.49999999999999994      0.45026822230951047
-0.38409878190336527      0.320106428770731        0.47311193108838834      0.4958954100722912
-0.30810610199539196      0.3937900835638261       0.3389964728726762       0.4451280975669358
-0.31959785847401717      0.38452205250001215      0.31132213567827804      0.4667567289107033
-0.3314408980474111       0.37436203213136565      0.33883403674343127      0.4786322241444589
-0.27418442903878354      0.41811828335134577      0.19091064383684764      0.4131573769539595
-0.25747202393629925      0.4286118954137248       0.20400498969723058      0.38713609565729895
-0.2571851102596722       0.4287841170807522       0.17522214775375455      0.38856442298082067
-0.28021523461213493      0.4141007393029698       0.2173108009835809       0.42015993380806105
-0.28256614426387555      0.4125001504434231       0.2865978639190232       0.4163576099286775
-0.3072636720174232       0.39444776062029985      0.28512283120145154      0.4527851962321726
-0.29548425047014265      0.40334731649547145      0.3127971683958497       0.43147312097372104
-0.29243958437746775      0.4055602168471828       0.25860723809447717      0.43430828248126185
-0.25840375767526336      0.4280508124268704       0.24975543325762217      0.38474962431062454
-0.2806654578047566       0.41379572351009913      0.24018602276377665      0.41877200307489515
-0.27059668230235434      0.4204490879131012       0.2681766485883227       0.4009224281641346
-0.2579380433686831       0.4283316072660706       0.22688021147742643      0.38608149764292865
-0.37425537043015095      0.3315613332464908       0.44622386562937955      0.5021471481068827
-0.36407047309685464      0.3427137152479201       0.4731119345409911       0.46887075608589845
-0.35355339059327373      0.3535533905932738       0.4462238690819823       0.47506353102849364
-0.3640704729422676       0.3427137154121405       0.41933580017037075      0.5008996608415933
-0.35355339059327373      0.3535533905932738       0.3924477312587591       0.4960309597800734
-0.34271371541214046      0.36407047294226763      0.41933580017037064      0.4717825293459311
-0.3315613378471258       0.37425536635434375      0.3924477312587591       0.46547203030236556
-0.34271371541214046      0.36407047294226763      0.3655596659364728       0.48851476674734795
-0.3199828271841848       0.38420175729324313      0.36572210206571765      0.45631788751989777
-0.05430073579346698      0.49704268437659166      0                        0.08300883160854533
-0.08125016500818169      0.4933542446215936       0.015625                 0.12420207395255434
-0.05430073579346698      0.49704268437659166      0.03125                  0.08296588547945322
-0.08125016500818169      0.4933542446215936       0.046875                 0.1241251913975453
3.0616169978683836E-17    0.5                      -0.031250000000000035    1.3415916199878771E-10
-0.027190603263849984     0.4992601236771748       -0.015625                0.04155627623955288
3.0616169978683836E-17    0.5                      -2.949029909160572E-17   6.552575002325573E-6
-0.027190603263849984     0.4992601236771748       0.015625                 0.041556020964949425
-0.20974145146805429      0.45388161841616126      0.14856120177219978      0.31807248231251306
-0.23354460396585874      0.44210509831761746      0.1620717634010922       0.35354047377952624
-0.2095201250269329       0.4539838292370097       0.17770422099190597      0.3164569959753554
-0.23384043823686212      0.4419486954898637       0.19085460534456833      0.3524406578847954
-0.1601496378228849       0.4736582032491349       0.12254564461173278      0.24353581871196447
-0.18522936561850548      0.46442446330115517      0.13537973588797958      0.28131307134858635
-0.1599587945187612       0.47372268687081553      0.15134128922346546      0.24247464207137548
-0.18500290165923144      0.46451472137884364      0.16452275510768577      0.2799452724308821
-0.10795913392963563      0.4882057203691524       0.09375                  0.1645182420814224
-0.13434859722298048      0.48161234870403535      0.109375                 0.20451557115343044
-0.10795913392963563      0.4882057203691524       0.125                    0.16407419434312423
-0.13415455139818605      0.4816664367995257       0.13817064461173278      0.203624693610637
-0.05430073579346698      0.49704268437659166      0.0625                   0.08288292868519131
-0.08125016500818169      0.4933542446215936       0.078125                 0.12392423661091523
-0.05430073579346698      0.49704268437659166      0.09375                  0.08271601821806279
-0.08125016500818169      0.4933542446215936       0.109375                 0.12365030358871962
-0.3535533905932738       0.3535533905932737       0.49999999999999994      0.425470240641936
-0.3315608663899162       0.37425483486940475      0.49999999999999994      0.3992562756523466
-0.3427137152479202       0.36407047309685453      0.4731119345409911       0.44179562664038097
-0.2591243248674725       0.4276149953661314       0.34045009280370564      0.374301193615069
-0.27095065181909855      0.42022106596267356      0.31352397836136436      0.39565953043819135
-0.2841190251538347       0.41143210806357183      0.33972328283819087      0.41045569281771616
-0.2840323825306149       0.41149192662065975      0.39244771984580007      0.39904423076301887
-0.29620151084370117      0.4028208844808183       0.36572209635923814      0.42256258134894564
-0.3083594452862499       0.39359173327542873      0.3924477255522796       0.4330771100588071
-0.2716979766842693       0.4197382630469544       0.3664489063247529       0.38754718734897603
-0.21576069958490363      0.4510513501971067       0.2348062550539186       0.3224228125614314
-0.21264546739575904      0.45252834739498826      0.20625523802291235      0.31963109923629557
-0.23688221743214005      0.44032580558540096      0.2194056223755746       0.35514126123948764
-0.23736098945832937      0.44006790462764134      0.24228084415577045      0.35407911401697445
-0.2341732027702915       0.44177246530799535      0.29000413656772595      0.34476616465947346
-0.25878389690571346      0.42782110128217504      0.28830100024337457      0.3811698806975182
-0.2467503215442105       0.4348727156511762       0.31522711468571574      0.3601220065805404
-0.2463840222698967       0.43508035300402503      0.26987978491267406      0.36493335502561886
-0.22501478517719664      0.4465068268813592       0.2624051958108222       0.3339719081302843
-0.33156133324649084      0.3742553704301509       0.44622386562937955      0.4452549812931782
-0.3201064287707309       0.3840987819033653       0.47311193108838834      0.4132289277061071
-0.3083594449928173       0.39359173350531856      0.4462238621767767       0.4143179610037863
-0.32010642894398544      0.38409878175897566      0.4193357967177679       0.4407930843933639
-0.29633110460687306      0.40272555970843277      0.4193357910112884       0.40814810468537044
3.061616997868383E-17     0.5                      0.031249999999999972     4.109425899191549E-6
-0.027190603263849984     0.4992601236771748       0.046875                 0.04152375752289094
3.0616169978683824E-17    0.5                      0.06249999999999997      -1.3129379460345508E-5
-0.027190603263849984     0.4992601236771748       0.078125                 0.041464447925897444
-0.16036180573343675      0.4735864137218376       0.18206422336108785      0.24202101426867442
-0.185398069168943        0.4643571426697643       0.19524568924530805      0.27920983292186824
-0.16076470085359926      0.47344979771825096      0.21278715749871013      0.24134128526461526
-0.18859551136409133      0.463067741365469        0.22379670627631443      0.28248269323795994
-0.10795913392963563      0.4882057203691524       0.15625                  0.16348949135134466
-0.13415455139818605      0.4816664367995257       0.16942064461173278      0.20281963876342174
-0.10795913392963563      0.4882057203691524       0.1875                   0.16273883530317199
-0.13456433092937994      0.4815521164334431       0.20014357874935507      0.20242943544788922
3.0616169978683824E-17    0.5                      0.09374999999999997      -4.081622787322972E-6
-0.027190603263849984     0.4992601236771748       0.109375                 0.04136331332641368
3.061616997868383E-17     0.5                      0.12499999999999997      7.3109779290345385E-6
-0.05430073579346698      0.49704268437659166      0.125                    0.08248987158406475
-0.05430073579346698      0.49704268437659166      0.15625                  0.08219924559357171
-0.027190603263849984     0.4992601236771748       0.140625                 0.04125379705363025
-0.08125016500818169      0.4933542446215936       0.140625                 0.12325312728503804
-0.08125016500818169      0.4933542446215936       0.171875                 0.12275075590390343
-0.30835917808359753      0.39359143518961126      0.5                      0.3712583559528842
-0.2840322603106949       0.4114917500728984       0.5                      0.3425088297243672
-0.29633110448828737      0.4027255597956898       0.47311193108838834      0.3823876419217096
-0.2840323792284824       0.41149192889995734      0.44622385992290003      0.38157316572852046
-0.2714744970063942       0.4198828377954084       0.4731119288345116       0.35120549672156015
-0.25866890984710905      0.42789063448328496      0.4462238576690233       0.34755309930706235
-0.27147449713003236      0.4198828377154704       0.4193357887574116       0.37404239797399336
-0.23156613743789756      0.4431445858769943       0.34223985349848784      0.3342573804563953
-0.20308110943702706      0.4569004957207053       0.34402961419327016      0.2929044700081906
-0.21875796605384631      0.44960532947017456      0.31701687538049805      0.31906708985469173
-0.23211723609992863      0.44285617157868534      0.39415288624773026      0.3257804784373208
-0.2585508386537562       0.42796198876937575      0.3933003030467652       0.36307075205548256
-0.24550713245957884      0.4355757659827677       0.42018837195837677      0.33804538225406444
-0.2457389695764751       0.4354450124085615       0.36730148952571795      0.3504113485477987
-0.2177124496892115       0.45011252954158315      0.36909125022050016      0.31014764478787826
-0.1917767167072941       0.46175934308790145      0.2601122619112821       0.2848093672659757
-0.16726351251994942      0.4711930786625465       0.2854182687686456       0.24656534316230444
-0.1640179879997456       0.472332615444366        0.24910271313367782      0.24424394723531118
-0.1853101568584445       0.4643922326709381       0.31472394148095795      0.2704955058326121
-0.2012566824189795       0.45770705454658006      0.28771120266818584      0.2965388824648739
-0.1081942513933976       0.4881536683928763       0.21684929146559062      0.16222745883246306
-0.13479624079405136      0.4814872516150268       0.2294928702149457       0.20161541662884835
-0.10842934376058104      0.4881015031851979       0.24619858293118124      0.1615313472509917
-0.13810543601172562      0.4805485288126592       0.2658084258499134       0.20472282011208687
-0.05430073579346698      0.49704268437659166      0.1875                   0.08182688965960103
-0.08125016500818169      0.4933542446215936       0.203125                 0.12213165475238
-0.05430073579346698      0.49704268437659166      0.21875                  0.0813674778717731
-0.08148776520552654      0.49331505564072237      0.23247429146559062      0.12175818091756332
3.061616997868383E-17     0.5                      0.15625                  3.900754569850991E-6
-0.027190603263849984     0.4992601236771748       0.171875                 0.041063763448284135
3.061616997868383E-17     0.49999999999999994      0.1875                   -5.2352450977283025E-6
-0.027190603263849984     0.4992601236771748       0.203125                 0.040863389036714215
-0.2586684983187751       0.42788996789361017      0.4999999999999999       0.3113979760729585
-0.2323615524553011       0.4427279583294969       0.4999999999999999       0.27956994795854945
-0.24562730503128327      0.43550801028576835      0.4731119288345116       0.3179720614522769
-0.14551435604241209      0.4783571596470174       0.349006775860373        0.20939916723468066
-0.15642995167068066      0.4748996422617188       0.31721252231450925      0.2281127220931015
-0.17462759445436563      0.4685138239743643       0.3465181950268216       0.251564729011144
-0.2323615830965556       0.4427280143619359       0.44622385833095923      0.312137122112572
-0.21888384618732756      0.4495440599966174       0.47311192949644754      0.28297268528199016
-0.20520639376183608      0.4559499270306579       0.4462238589928953       0.27580697978917046
-0.2187598018759993       0.44960443623609136      0.42018837262031283      0.30124758651037886
-0.19075005205158668      0.4621843978785058       0.42178177673801454      0.26232272767069753
-0.17610459735018424      0.46796065090147215      0.39733969448313367      0.2466579326576468
-0.2044965159773143       0.45626875298790737      0.39574629036543196      0.2867268730770356
-0.1896734873831473       0.4626272453973232       0.37068465433820186      0.26997477961779615
-0.16089347296848724      0.4734060523019733       0.3731732351717534       0.22867276249982155
-0.10176493738449978      0.48953436806737977      0.3091605810042084       0.14883166042420204
-0.10509958245381842      0.48882929307482487      0.2776795819676948       0.15527511960871837
-0.1348264715801598       0.4814787872391102       0.29728942488642707      0.19797561120880652
-0.12376588680426545      0.4844398881838218       0.3290836784322907       0.1796161880538497
-0.05391773099281362      0.49708437742961364      0.24829342753792827      0.08025890676929111
-0.08110762460170624      0.4933776983523563       0.2620177190035189       0.12032599279093195
-0.05353469417991194      0.49712577535173463      0.2778368550758564       0.07905613880673913
-0.07774253184164859      0.4939191216614824       0.29349871804003236      0.11425839056593143
3.061616997868383E-17     0.5                      0.21875                  -1.1838132545016238E-5
-0.027190603263849984     0.4992601236771748       0.234375                 0.04061061934124344
3.061616997868383E-17     0.5                      0.25                     -1.7576930227326424E-5
